fecha,pais,pais_code,socio,socio_code,exportaciones,importaciones
2018-06,Italia,IT,Corea del Sur,KR,397267608.0,339434670.0
2018-07,Italia,IT,Corea del Sur,KR,455396902.0,420633873.0
2018-08,Italia,IT,Corea del Sur,KR,341348887.0,278451178.0
2018-09,Italia,IT,Corea del Sur,KR,337890759.0,331582552.0
2018-10,Italia,IT,Corea del Sur,KR,379843561.0,433948399.0
2018-11,Italia,IT,Corea del Sur,KR,383304070.0,310208361.0
2018-12,Italia,IT,Corea del Sur,KR,434063993.0,259130067.0
2019-01,Italia,IT,Corea del Sur,KR,342985519.0,362180623.0
2019-02,Italia,IT,Corea del Sur,KR,386966551.0,261148755.0
2019-03,Italia,IT,Corea del Sur,KR,408326613.0,352808043.0
2019-04,Italia,IT,Corea del Sur,KR,359714450.0,365534245.0
2019-05,Italia,IT,Corea del Sur,KR,463868830.0,383355450.0
2019-06,Italia,IT,Corea del Sur,KR,410687984.0,321557892.0
2019-07,Italia,IT,Corea del Sur,KR,522690368.0,366812564.0
2019-08,Italia,IT,Corea del Sur,KR,363944794.0,249536715.0
2019-09,Italia,IT,Corea del Sur,KR,367815834.0,271844675.0
2019-10,Italia,IT,Corea del Sur,KR,412148137.0,301358967.0
2019-11,Italia,IT,Corea del Sur,KR,398052820.0,266438947.0
2019-12,Italia,IT,Corea del Sur,KR,423055270.0,227312122.0
2020-01,Italia,IT,Corea del Sur,KR,371259722.0,322192852.0
2020-02,Italia,IT,Corea del Sur,KR,402762658.0,289160619.0
2020-03,Italia,IT,Corea del Sur,KR,335226269.0,282146865.0
2020-04,Italia,IT,Corea del Sur,KR,261445684.0,238040566.0
2020-05,Italia,IT,Corea del Sur,KR,336560969.0,266423722.0
2020-06,Italia,IT,Corea del Sur,KR,437592261.0,204893412.0
2020-07,Italia,IT,Corea del Sur,KR,507219957.0,252517278.0
2020-08,Italia,IT,Corea del Sur,KR,325831500.0,206767464.0
2020-09,Italia,IT,Corea del Sur,KR,363737822.0,245928517.0
2020-10,Italia,IT,Corea del Sur,KR,439856487.0,241196601.0
2020-11,Italia,IT,Corea del Sur,KR,438439599.0,309516035.0
2020-12,Italia,IT,Corea del Sur,KR,457233051.0,276452539.0
2021-01,Italia,IT,Corea del Sur,KR,319025386.0,253832883.0
2021-02,Italia,IT,Corea del Sur,KR,413714183.0,286555839.0
2021-03,Italia,IT,Corea del Sur,KR,517956326.0,356413336.0
2021-04,Italia,IT,Corea del Sur,KR,459572786.0,388301731.0
2021-05,Italia,IT,Corea del Sur,KR,452134305.0,359671454.0
2021-06,Italia,IT,Corea del Sur,KR,438722013.0,317996461.0
2021-07,Italia,IT,Corea del Sur,KR,480013767.0,356199272.0
2021-08,Italia,IT,Corea del Sur,KR,345924453.0,351454169.0
2021-09,Italia,IT,Corea del Sur,KR,419770496.0,399858505.0
2021-10,Italia,IT,Corea del Sur,KR,465391987.0,362381471.0
2021-11,Italia,IT,Corea del Sur,KR,470574588.0,405692453.0
2021-12,Italia,IT,Corea del Sur,KR,490660952.0,392193782.0
2022-01,Italia,IT,Corea del Sur,KR,410099655.0,449750332.0
2022-02,Italia,IT,Corea del Sur,KR,452053630.0,444814846.0
2022-03,Italia,IT,Corea del Sur,KR,657381218.0,483604578.0
2022-04,Italia,IT,Corea del Sur,KR,640593224.0,582996028.0
2022-05,Italia,IT,Corea del Sur,KR,558177651.0,449774531.0
2022-06,Italia,IT,Corea del Sur,KR,759204627.0,526927079.0
2022-07,Italia,IT,Corea del Sur,KR,626774658.0,641125442.0
2022-08,Italia,IT,Corea del Sur,KR,512236722.0,554793903.0
2022-09,Italia,IT,Corea del Sur,KR,601490763.0,488500585.0
2022-10,Italia,IT,Corea del Sur,KR,671699663.0,598008824.0
2022-11,Italia,IT,Corea del Sur,KR,530422601.0,446234242.0
2022-12,Italia,IT,Corea del Sur,KR,642426019.0,350652689.0
2023-01,Italia,IT,Corea del Sur,KR,434120220.0,448944093.0
2023-02,Italia,IT,Corea del Sur,KR,673051448.0,462631868.0
2023-03,Italia,IT,Corea del Sur,KR,594819734.0,516150414.0
2023-04,Italia,IT,Corea del Sur,KR,474722752.0,452878495.0
2023-05,Italia,IT,Corea del Sur,KR,628824592.0,675991768.0
2023-06,Italia,IT,Corea del Sur,KR,527861249.0,486608956.0
2023-07,Italia,IT,Corea del Sur,KR,522165396.0,516188005.0
2023-08,Italia,IT,Corea del Sur,KR,461771483.0,364888943.0
2023-09,Italia,IT,Corea del Sur,KR,503637295.0,448788228.0
2023-10,Italia,IT,Corea del Sur,KR,693955168.0,464635735.0
2023-11,Italia,IT,Corea del Sur,KR,582762386.0,583871435.0
2023-12,Italia,IT,Corea del Sur,KR,584786226.0,343127739.0
2024-01,Italia,IT,Corea del Sur,KR,465252416.0,470592635.0
2024-02,Italia,IT,Corea del Sur,KR,594718345.0,340373540.0
2024-03,Italia,IT,Corea del Sur,KR,554713827.0,389496766.0
2024-04,Italia,IT,Corea del Sur,KR,533851325.0,475764879.0
2024-05,Italia,IT,Corea del Sur,KR,551807763.0,509508705.0
2024-06,Italia,IT,Corea del Sur,KR,488655783.0,434583885.0
2024-07,Italia,IT,Corea del Sur,KR,588708779.0,509593524.0
2024-08,Italia,IT,Corea del Sur,KR,415320094.0,349149353.0
2024-09,Italia,IT,Corea del Sur,KR,445728458.0,417257466.0
2024-10,Italia,IT,Corea del Sur,KR,599023968.0,558651559.0
2024-11,Italia,IT,Corea del Sur,KR,442910183.0,377507223.0
2024-12,Italia,IT,Corea del Sur,KR,523998375.0,409021677.0
2025-01,Italia,IT,Corea del Sur,KR,404395697.0,543071876.0
2025-02,Italia,IT,Corea del Sur,KR,461618050.0,429280287.0
2025-03,Italia,IT,Corea del Sur,KR,470971905.0,369593115.0
2025-04,Italia,IT,Corea del Sur,KR,595244373.0,637735547.0
2025-05,Italia,IT,Corea del Sur,KR,475040219.0,340036642.0
2025-06,Italia,IT,Corea del Sur,KR,455865581.0,376872101.0
2025-07,Italia,IT,Corea del Sur,KR,604168687.0,517964571.0
2025-08,Italia,IT,Corea del Sur,KR,385564622.0,323539927.0
2025-09,Italia,IT,Corea del Sur,KR,518129651.0,395256072.0
2025-10,Italia,IT,Corea del Sur,KR,519661729.0,399800461.0
2025-11,Italia,IT,Corea del Sur,KR,464861641.0,340826433.0
2002-01,Italia,IT,Mexico,MX,125597388.0,23028064.0
2002-02,Italia,IT,Mexico,MX,137832721.0,14845403.0
2002-03,Italia,IT,Mexico,MX,168301924.0,18176211.0
2002-04,Italia,IT,Mexico,MX,146329970.0,15043495.0
2002-05,Italia,IT,Mexico,MX,173898053.0,18440749.0
2002-06,Italia,IT,Mexico,MX,165073083.0,17111906.0
2002-07,Italia,IT,Mexico,MX,173424070.0,25651023.0
2002-08,Italia,IT,Mexico,MX,156946221.0,17376722.0
2002-09,Italia,IT,Mexico,MX,136101479.0,33163469.0
2002-10,Italia,IT,Mexico,MX,169735721.0,27499045.0
2002-11,Italia,IT,Mexico,MX,177709070.0,25052431.0
2002-12,Italia,IT,Mexico,MX,194462181.0,23552528.0
2003-01,Italia,IT,Mexico,MX,134103268.0,23151587.0
2003-02,Italia,IT,Mexico,MX,148510039.0,23512629.0
2003-03,Italia,IT,Mexico,MX,160855847.0,22009407.0
2003-04,Italia,IT,Mexico,MX,182778668.0,28309017.0
2003-05,Italia,IT,Mexico,MX,148913103.0,23538206.0
2003-06,Italia,IT,Mexico,MX,146415221.0,23852174.0
2003-07,Italia,IT,Mexico,MX,169144500.0,21361855.0
2003-08,Italia,IT,Mexico,MX,132959014.0,17552913.0
2003-09,Italia,IT,Mexico,MX,126929789.0,19975091.0
2003-10,Italia,IT,Mexico,MX,191233772.0,28256331.0
2003-11,Italia,IT,Mexico,MX,125808507.0,40470758.0
2003-12,Italia,IT,Mexico,MX,147028776.0,33122180.0
2004-01,Italia,IT,Mexico,MX,112884488.0,25758461.0
2004-02,Italia,IT,Mexico,MX,119352137.0,21769246.0
2004-03,Italia,IT,Mexico,MX,154568902.0,31487034.0
2004-04,Italia,IT,Mexico,MX,145533885.0,20641971.0
2004-05,Italia,IT,Mexico,MX,153646737.0,21921771.0
2004-06,Italia,IT,Mexico,MX,151401525.0,28731372.0
2004-07,Italia,IT,Mexico,MX,195581613.0,30103094.0
2004-08,Italia,IT,Mexico,MX,154148069.0,21847348.0
2004-09,Italia,IT,Mexico,MX,137495970.0,26015529.0
2004-10,Italia,IT,Mexico,MX,154293475.0,18584299.0
2004-11,Italia,IT,Mexico,MX,164973619.0,25474687.0
2004-12,Italia,IT,Mexico,MX,171656749.0,24912571.0
2005-01,Italia,IT,Mexico,MX,131931115.0,28084943.0
2005-02,Italia,IT,Mexico,MX,137385229.0,16108612.0
2005-03,Italia,IT,Mexico,MX,152830389.0,22926551.0
2005-04,Italia,IT,Mexico,MX,183758406.0,24946811.0
2005-05,Italia,IT,Mexico,MX,183411795.0,17146091.0
2005-06,Italia,IT,Mexico,MX,213058316.0,19277370.0
2005-07,Italia,IT,Mexico,MX,190278547.0,19486477.0
2005-08,Italia,IT,Mexico,MX,192239431.0,40002545.0
2005-09,Italia,IT,Mexico,MX,163033722.0,21225801.0
2005-10,Italia,IT,Mexico,MX,190015385.0,23525430.0
2005-11,Italia,IT,Mexico,MX,202057053.0,22539782.0
2005-12,Italia,IT,Mexico,MX,231535152.0,20924531.0
2006-01,Italia,IT,Mexico,MX,147253409.0,20861293.0
2006-02,Italia,IT,Mexico,MX,138850950.0,18326810.0
2006-03,Italia,IT,Mexico,MX,211115919.0,21258730.0
2006-04,Italia,IT,Mexico,MX,204814216.0,23285588.0
2006-05,Italia,IT,Mexico,MX,201813078.0,24426529.0
2006-06,Italia,IT,Mexico,MX,233050425.0,18407972.0
2006-07,Italia,IT,Mexico,MX,238940394.0,30434322.0
2006-08,Italia,IT,Mexico,MX,216212582.0,24730471.0
2006-09,Italia,IT,Mexico,MX,197850941.0,18074311.0
2006-10,Italia,IT,Mexico,MX,260993487.0,28810819.0
2006-11,Italia,IT,Mexico,MX,236104288.0,37872045.0
2006-12,Italia,IT,Mexico,MX,279080624.0,24301385.0
2007-01,Italia,IT,Mexico,MX,214370396.0,34154075.0
2007-02,Italia,IT,Mexico,MX,263210834.0,37559948.0
2007-03,Italia,IT,Mexico,MX,335770763.0,35494640.0
2007-04,Italia,IT,Mexico,MX,283916445.0,34211835.0
2007-05,Italia,IT,Mexico,MX,349744535.0,28356681.0
2007-06,Italia,IT,Mexico,MX,446031836.0,34207927.0
2007-07,Italia,IT,Mexico,MX,282893123.0,36726028.0
2007-08,Italia,IT,Mexico,MX,239417422.0,29258013.0
2007-09,Italia,IT,Mexico,MX,227000744.0,46699518.0
2007-10,Italia,IT,Mexico,MX,313357579.0,44127435.0
2007-11,Italia,IT,Mexico,MX,241649445.0,45798933.0
2007-12,Italia,IT,Mexico,MX,226074880.0,21977970.0
2008-01,Italia,IT,Mexico,MX,238581070.0,53515975.0
2008-02,Italia,IT,Mexico,MX,225356635.0,32287367.0
2008-03,Italia,IT,Mexico,MX,194681138.0,49801696.0
2008-04,Italia,IT,Mexico,MX,213021502.0,34367173.0
2008-05,Italia,IT,Mexico,MX,230114540.0,46214064.0
2008-06,Italia,IT,Mexico,MX,244350967.0,54530012.0
2008-07,Italia,IT,Mexico,MX,289226410.0,55746149.0
2008-08,Italia,IT,Mexico,MX,242251720.0,38301357.0
2008-09,Italia,IT,Mexico,MX,240079644.0,62801678.0
2008-10,Italia,IT,Mexico,MX,275251399.0,63075521.0
2008-11,Italia,IT,Mexico,MX,215346978.0,52289002.0
2008-12,Italia,IT,Mexico,MX,218769711.0,37576133.0
2009-01,Italia,IT,Mexico,MX,103996302.0,33687648.0
2009-02,Italia,IT,Mexico,MX,151169022.0,37637072.0
2009-03,Italia,IT,Mexico,MX,161802543.0,32577210.0
2009-04,Italia,IT,Mexico,MX,139046866.0,30747154.0
2009-05,Italia,IT,Mexico,MX,147378068.0,27769158.0
2009-06,Italia,IT,Mexico,MX,159286498.0,57865507.0
2009-07,Italia,IT,Mexico,MX,155420985.0,64928786.0
2009-08,Italia,IT,Mexico,MX,129355402.0,39533934.0
2009-09,Italia,IT,Mexico,MX,117907965.0,35612596.0
2009-10,Italia,IT,Mexico,MX,179350562.0,50218490.0
2009-11,Italia,IT,Mexico,MX,154742272.0,46872385.0
2009-12,Italia,IT,Mexico,MX,158404065.0,42959863.0
2010-01,Italia,IT,Mexico,MX,130037334.0,48423098.0
2010-02,Italia,IT,Mexico,MX,153134999.0,37994803.0
2010-03,Italia,IT,Mexico,MX,184742559.0,39875392.0
2010-04,Italia,IT,Mexico,MX,170636661.0,54905887.0
2010-05,Italia,IT,Mexico,MX,252013077.0,49452280.0
2010-06,Italia,IT,Mexico,MX,260597981.0,53886271.0
2010-07,Italia,IT,Mexico,MX,293476545.0,51126968.0
2010-08,Italia,IT,Mexico,MX,163811339.0,37784727.0
2010-09,Italia,IT,Mexico,MX,192685274.0,76422494.0
2010-10,Italia,IT,Mexico,MX,247610480.0,56840653.0
2010-11,Italia,IT,Mexico,MX,243893625.0,66580065.0
2010-12,Italia,IT,Mexico,MX,266568244.0,48522946.0
2011-01,Italia,IT,Mexico,MX,203175935.0,77702284.0
2011-02,Italia,IT,Mexico,MX,260169416.0,47434006.0
2011-03,Italia,IT,Mexico,MX,267565127.0,68359596.0
2011-04,Italia,IT,Mexico,MX,257653630.0,59680894.0
2011-05,Italia,IT,Mexico,MX,303509454.0,89959051.0
2011-06,Italia,IT,Mexico,MX,269830633.0,71408935.0
2011-07,Italia,IT,Mexico,MX,260364002.0,108209735.0
2011-08,Italia,IT,Mexico,MX,268244177.0,84390372.0
2011-09,Italia,IT,Mexico,MX,224734030.0,81526097.0
2011-10,Italia,IT,Mexico,MX,285783718.0,102024530.0
2011-11,Italia,IT,Mexico,MX,278862223.0,114738044.0
2011-12,Italia,IT,Mexico,MX,352057586.0,87965002.0
2012-01,Italia,IT,Mexico,MX,229354586.0,99647170.0
2012-02,Italia,IT,Mexico,MX,267683466.0,111477869.0
2012-03,Italia,IT,Mexico,MX,290638051.0,103518091.0
2012-04,Italia,IT,Mexico,MX,240514590.0,86335891.0
2012-05,Italia,IT,Mexico,MX,312010368.0,92928656.0
2012-06,Italia,IT,Mexico,MX,374990169.0,104958022.0
2012-07,Italia,IT,Mexico,MX,331377789.0,83616666.0
2012-08,Italia,IT,Mexico,MX,325825077.0,66021816.0
2012-09,Italia,IT,Mexico,MX,337349740.0,58540834.0
2012-10,Italia,IT,Mexico,MX,320598667.0,82956204.0
2012-11,Italia,IT,Mexico,MX,306807202.0,94910885.0
2012-12,Italia,IT,Mexico,MX,403722002.0,51964927.0
2013-01,Italia,IT,Mexico,MX,236981759.0,115492462.0
2013-02,Italia,IT,Mexico,MX,278750461.0,60096294.0
2013-03,Italia,IT,Mexico,MX,282825361.0,80951105.0
2013-04,Italia,IT,Mexico,MX,271007945.0,76414502.0
2013-05,Italia,IT,Mexico,MX,301291898.0,69145405.0
2013-06,Italia,IT,Mexico,MX,268241832.0,73708144.0
2013-07,Italia,IT,Mexico,MX,278751174.0,93918600.0
2013-08,Italia,IT,Mexico,MX,249838449.0,61347051.0
2013-09,Italia,IT,Mexico,MX,224287411.0,70161167.0
2013-10,Italia,IT,Mexico,MX,339648638.0,89830320.0
2013-11,Italia,IT,Mexico,MX,267338663.0,61154112.0
2013-12,Italia,IT,Mexico,MX,284567058.0,59070796.0
2014-01,Italia,IT,Mexico,MX,258274105.0,137904576.0
2014-02,Italia,IT,Mexico,MX,228897400.0,70803874.0
2014-03,Italia,IT,Mexico,MX,262319236.0,155293543.0
2014-04,Italia,IT,Mexico,MX,234091509.0,93012782.0
2014-05,Italia,IT,Mexico,MX,254429038.0,74752055.0
2014-06,Italia,IT,Mexico,MX,250364921.0,157218863.0
2014-07,Italia,IT,Mexico,MX,312900739.0,162205941.0
2014-08,Italia,IT,Mexico,MX,201594412.0,88572366.0
2014-09,Italia,IT,Mexico,MX,223826488.0,68977211.0
2014-10,Italia,IT,Mexico,MX,305175400.0,78807755.0
2014-11,Italia,IT,Mexico,MX,234532521.0,56731823.0
2014-12,Italia,IT,Mexico,MX,310403410.0,58144835.0
2015-01,Italia,IT,Mexico,MX,203100250.0,122184981.0
2015-02,Italia,IT,Mexico,MX,256656831.0,47699329.0
2015-03,Italia,IT,Mexico,MX,259843474.0,96592882.0
2015-04,Italia,IT,Mexico,MX,314119174.0,118752516.0
2015-05,Italia,IT,Mexico,MX,304337528.0,103240296.0
2015-06,Italia,IT,Mexico,MX,333626246.0,87161948.0
2015-07,Italia,IT,Mexico,MX,335087132.0,112545405.0
2015-08,Italia,IT,Mexico,MX,281679640.0,43309139.0
2015-09,Italia,IT,Mexico,MX,242838933.0,119657787.0
2015-10,Italia,IT,Mexico,MX,316560186.0,118804847.0
2015-11,Italia,IT,Mexico,MX,325885342.0,164477985.0
2015-12,Italia,IT,Mexico,MX,308169105.0,132705710.0
2016-01,Italia,IT,Mexico,MX,225339320.0,95373415.0
2016-02,Italia,IT,Mexico,MX,295211068.0,116754063.0
2016-03,Italia,IT,Mexico,MX,319048511.0,105138476.0
2016-04,Italia,IT,Mexico,MX,300251768.0,77447841.0
2016-05,Italia,IT,Mexico,MX,318957788.0,80079599.0
2016-06,Italia,IT,Mexico,MX,308456599.0,67859746.0
2016-07,Italia,IT,Mexico,MX,335172388.0,102640307.0
2016-08,Italia,IT,Mexico,MX,289273704.0,82885898.0
2016-09,Italia,IT,Mexico,MX,304469132.0,101616243.0
2016-10,Italia,IT,Mexico,MX,331301795.0,77177976.0
2016-11,Italia,IT,Mexico,MX,292162313.0,105293743.0
2016-12,Italia,IT,Mexico,MX,374066164.0,62064498.0
2017-01,Italia,IT,Mexico,MX,262891467.0,62580536.0
2017-02,Italia,IT,Mexico,MX,304160612.0,96293321.0
2017-03,Italia,IT,Mexico,MX,400172195.0,94969339.0
2017-04,Italia,IT,Mexico,MX,328235569.0,65884737.0
2017-05,Italia,IT,Mexico,MX,402196127.0,68586078.0
2017-06,Italia,IT,Mexico,MX,357841905.0,75508748.0
2017-07,Italia,IT,Mexico,MX,406508288.0,82270417.0
2017-08,Italia,IT,Mexico,MX,321969683.0,128286398.0
2017-09,Italia,IT,Mexico,MX,354351691.0,56047667.0
2017-10,Italia,IT,Mexico,MX,362102820.0,75401312.0
2017-11,Italia,IT,Mexico,MX,350598136.0,73256620.0
2017-12,Italia,IT,Mexico,MX,393980594.0,69095971.0
2018-01,Italia,IT,Mexico,MX,270728423.0,107579536.0
2018-02,Italia,IT,Mexico,MX,289093055.0,67672278.0
2018-03,Italia,IT,Mexico,MX,393257390.0,71102010.0
2018-04,Italia,IT,Mexico,MX,294763005.0,71104693.0
2018-05,Italia,IT,Mexico,MX,315726023.0,81398049.0
2018-06,Italia,IT,Mexico,MX,396802071.0,72291664.0
2018-07,Italia,IT,Mexico,MX,430672517.0,95078626.0
2018-08,Italia,IT,Mexico,MX,362369347.0,87659032.0
2018-09,Italia,IT,Mexico,MX,374586200.0,66772628.0
2018-10,Italia,IT,Mexico,MX,416906688.0,78254233.0
2018-11,Italia,IT,Mexico,MX,360788740.0,82263447.0
2018-12,Italia,IT,Mexico,MX,388123461.0,48392168.0
2019-01,Italia,IT,Mexico,MX,296248695.0,68488820.0
2019-02,Italia,IT,Mexico,MX,312651022.0,67746350.0
2019-03,Italia,IT,Mexico,MX,341178619.0,70415444.0
2019-04,Italia,IT,Mexico,MX,316052609.0,98438209.0
2019-05,Italia,IT,Mexico,MX,349711088.0,89768236.0
2019-06,Italia,IT,Mexico,MX,332106628.0,72657388.0
2019-07,Italia,IT,Mexico,MX,358906425.0,95516276.0
2019-08,Italia,IT,Mexico,MX,283454188.0,122585171.0
2019-09,Italia,IT,Mexico,MX,279328162.0,98092754.0
2019-10,Italia,IT,Mexico,MX,349755208.0,90012430.0
2019-11,Italia,IT,Mexico,MX,283536494.0,75045261.0
2019-12,Italia,IT,Mexico,MX,362199591.0,133514155.0
2020-01,Italia,IT,Mexico,MX,264495271.0,131882979.0
2020-02,Italia,IT,Mexico,MX,298200499.0,65698941.0
2020-03,Italia,IT,Mexico,MX,306345995.0,87046606.0
2020-04,Italia,IT,Mexico,MX,145144170.0,94156907.0
2020-05,Italia,IT,Mexico,MX,172286003.0,76538527.0
2020-06,Italia,IT,Mexico,MX,239202053.0,43070601.0
2020-07,Italia,IT,Mexico,MX,297062083.0,69387880.0
2020-08,Italia,IT,Mexico,MX,222491710.0,43343222.0
2020-09,Italia,IT,Mexico,MX,273679257.0,97182122.0
2020-10,Italia,IT,Mexico,MX,298730735.0,72606455.0
2020-11,Italia,IT,Mexico,MX,271778681.0,79000122.0
2020-12,Italia,IT,Mexico,MX,326874297.0,108941803.0
2021-01,Italia,IT,Mexico,MX,233401910.0,66611815.0
2021-02,Italia,IT,Mexico,MX,266759981.0,63203748.0
2021-03,Italia,IT,Mexico,MX,330652922.0,75441219.0
2021-04,Italia,IT,Mexico,MX,332865871.0,77309248.0
2021-05,Italia,IT,Mexico,MX,338814961.0,91101329.0
2021-06,Italia,IT,Mexico,MX,335816445.0,78683888.0
2021-07,Italia,IT,Mexico,MX,336415582.0,95194843.0
2021-08,Italia,IT,Mexico,MX,274734978.0,103654980.0
2021-09,Italia,IT,Mexico,MX,299740943.0,126532952.0
2021-10,Italia,IT,Mexico,MX,348292420.0,98804749.0
2021-11,Italia,IT,Mexico,MX,371636374.0,95632884.0
2021-12,Italia,IT,Mexico,MX,386470185.0,93869329.0
2022-01,Italia,IT,Mexico,MX,308747601.0,106534197.0
2022-02,Italia,IT,Mexico,MX,343535548.0,140509028.0
2022-03,Italia,IT,Mexico,MX,494568113.0,84843789.0
2022-04,Italia,IT,Mexico,MX,462222375.0,81906039.0
2022-05,Italia,IT,Mexico,MX,479975628.0,104499424.0
2022-06,Italia,IT,Mexico,MX,515964550.0,103301515.0
2022-07,Italia,IT,Mexico,MX,549528653.0,111408975.0
2022-08,Italia,IT,Mexico,MX,443771987.0,99049359.0
2022-09,Italia,IT,Mexico,MX,458599419.0,87619090.0
2022-10,Italia,IT,Mexico,MX,485519437.0,107848729.0
2022-11,Italia,IT,Mexico,MX,482345010.0,148657325.0
2022-12,Italia,IT,Mexico,MX,530219487.0,87056450.0
2023-01,Italia,IT,Mexico,MX,434288574.0,126717159.0
2023-02,Italia,IT,Mexico,MX,441970325.0,80174701.0
2023-03,Italia,IT,Mexico,MX,589943856.0,112271801.0
2023-04,Italia,IT,Mexico,MX,474359489.0,86762100.0
2023-05,Italia,IT,Mexico,MX,528632947.0,76171732.0
2023-06,Italia,IT,Mexico,MX,542345624.0,86607750.0
2023-07,Italia,IT,Mexico,MX,565813369.0,86868784.0
2023-08,Italia,IT,Mexico,MX,433037095.0,111661312.0
2023-09,Italia,IT,Mexico,MX,492201595.0,136729731.0
2023-10,Italia,IT,Mexico,MX,571768631.0,84338984.0
2023-11,Italia,IT,Mexico,MX,523594926.0,98927075.0
2023-12,Italia,IT,Mexico,MX,579226816.0,104245386.0
2024-01,Italia,IT,Mexico,MX,449914233.0,130936529.0
2024-02,Italia,IT,Mexico,MX,545209049.0,81658272.0
2024-03,Italia,IT,Mexico,MX,624384960.0,136934860.0
2024-04,Italia,IT,Mexico,MX,594000214.0,160656030.0
2024-05,Italia,IT,Mexico,MX,616144933.0,137487359.0
2024-06,Italia,IT,Mexico,MX,597115778.0,98346590.0
2024-07,Italia,IT,Mexico,MX,636948106.0,136386621.0
2024-08,Italia,IT,Mexico,MX,442258624.0,143910990.0
2024-09,Italia,IT,Mexico,MX,505038711.0,78621845.0
2024-10,Italia,IT,Mexico,MX,586791010.0,130822985.0
2024-11,Italia,IT,Mexico,MX,499379909.0,122438429.0
2024-12,Italia,IT,Mexico,MX,531770944.0,151472062.0
2025-01,Italia,IT,Mexico,MX,471977504.0,167118435.0
2025-02,Italia,IT,Mexico,MX,472287085.0,160725644.0
2025-03,Italia,IT,Mexico,MX,531919680.0,175911897.0
2025-04,Italia,IT,Mexico,MX,512439247.0,158038569.0
2025-05,Italia,IT,Mexico,MX,522185175.0,110305985.0
2025-06,Italia,IT,Mexico,MX,494731224.0,107599955.0
2025-07,Italia,IT,Mexico,MX,601014991.0,138193119.0
2025-08,Italia,IT,Mexico,MX,413722374.0,72215376.0
2025-09,Italia,IT,Mexico,MX,462985206.0,99467039.0
2025-10,Italia,IT,Mexico,MX,573387940.0,153789130.0
2025-11,Italia,IT,Mexico,MX,419941830.0,67393756.0
2002-01,Italia,IT,Paises Bajos,NL,568931582.0,1204866329.0
2002-02,Italia,IT,Paises Bajos,NL,621721751.0,1316946271.0
2002-03,Italia,IT,Paises Bajos,NL,641576920.0,1525554780.0
2002-04,Italia,IT,Paises Bajos,NL,543351342.0,1186722604.0
2002-05,Italia,IT,Paises Bajos,NL,608437512.0,1345711934.0
2002-06,Italia,IT,Paises Bajos,NL,609568481.0,1342994170.0
2002-07,Italia,IT,Paises Bajos,NL,665996579.0,1175583815.0
2002-08,Italia,IT,Paises Bajos,NL,327598883.0,758793450.0
2002-09,Italia,IT,Paises Bajos,NL,609755863.0,1320619950.0
2002-10,Italia,IT,Paises Bajos,NL,643219349.0,1431547201.0
2002-11,Italia,IT,Paises Bajos,NL,565717194.0,1366285543.0
2002-12,Italia,IT,Paises Bajos,NL,553968408.0,1457481802.0
2003-01,Italia,IT,Paises Bajos,NL,530618990.0,1226394573.0
2003-02,Italia,IT,Paises Bajos,NL,559989813.0,1286857226.0
2003-03,Italia,IT,Paises Bajos,NL,594625427.0,1322686888.0
2003-04,Italia,IT,Paises Bajos,NL,514032923.0,1185490107.0
2003-05,Italia,IT,Paises Bajos,NL,505789600.0,1217760326.0
2003-06,Italia,IT,Paises Bajos,NL,519401977.0,1288426067.0
2003-07,Italia,IT,Paises Bajos,NL,633726942.0,1221977192.0
2003-08,Italia,IT,Paises Bajos,NL,287493405.0,763068763.0
2003-09,Italia,IT,Paises Bajos,NL,545740008.0,1334862743.0
2003-10,Italia,IT,Paises Bajos,NL,553499248.0,1451937118.0
2003-11,Italia,IT,Paises Bajos,NL,501342169.0,1416569047.0
2003-12,Italia,IT,Paises Bajos,NL,640847867.0,1646443083.0
2004-01,Italia,IT,Paises Bajos,NL,496664957.0,1316891091.0
2004-02,Italia,IT,Paises Bajos,NL,542552296.0,1323236236.0
2004-03,Italia,IT,Paises Bajos,NL,661251984.0,1490924778.0
2004-04,Italia,IT,Paises Bajos,NL,583956223.0,1337081702.0
2004-05,Italia,IT,Paises Bajos,NL,557265475.0,1304617086.0
2004-06,Italia,IT,Paises Bajos,NL,564921129.0,1422050494.0
